source,target,weight,l1_strength,sum_signed
Uploading crash reports,Dependency chain resolved,0.0037235272513808588,0.0037235272513808588,0.00023562235410952664
Uploading logs to S3,Dependency chain resolved,-0.0007038876605086589,0.0007038876605086589,-0.0002731574810610482
Uploading sourcemaps,Dependency chain resolved,-0.0016678005801473526,0.0016678005801473526,-0.0016678005801473526
Validating Kubernetes manifests,Dependency chain resolved,0.001622880450376754,0.001622880450376754,0.001622880450376754
Validating deployment,Dependency chain resolved,-0.0008843767217789079,0.0008843767217789079,-0.0008843767217789079
Verifying checksums,Dependency chain resolved,0.0021485061789384497,0.0021485061789384497,0.0021485061789384497
Verifying dependency integrity,Dependency chain resolved,-0.0004978135148242992,0.0004978135148242992,-0.0004978135148242992
Verifying digital signatures,Dependency chain resolved,0.004189452124462219,0.004189452124462219,0.004189452124462219
Verifying git tag signature,Dependency chain resolved,-0.0006830953821775566,0.0006830953821775566,-0.0006830953821775566
WARN retrying connection to mirror (attempt 3/5),Dependency chain resolved,0.0032780076628037926,0.0032780076628037926,0.002891589459207589
^[[0;31mANSI color spill^[[0m,Dependency chain resolved,-6.622895714521647e-05,6.622895714521647e-05,-6.622895714521647e-05
gc: collecting generation 2 ... done,Dependency chain resolved,-0.001434186494927975,0.001434186494927975,-0.001434186494927975
java.lang.NullPointerException at com.example.Main:142,Dependency chain resolved,-0.006264940848995561,0.006264940848995561,-0.006264940848995561
Deploying to staging environment,Deploying Helm charts,0.0010574588868367076,0.0010574588868367076,0.0010574588868367076
###### random boundary #####,Deploying to production,0.005402475098974154,0.005402475098974154,0.0028386613018281416
Analyzing CPU usage,Deploying to production,-0.021390857417083933,0.021390857417083933,-0.014139148901636618
Analyzing historical trends,Deploying to production,0.036890523855802916,0.036890523855802916,0.007742364954537273
Analyzing static code,Deploying to production,0.014213756688098874,0.014213756688098874,0.014213756688098874
Archiving build artifacts,Deploying to production,-0.042943674259453744,0.042943674259453744,-0.03669050260574815
Backing up database,Deploying to production,0.006680074513903789,0.006680074513903789,0.006680074513903789
Building CXX object,Deploying to production,0.008158481246608626,0.008158481246608626,0.008158481246608626
Building Java classes,Deploying to production,0.001485618403937642,0.001485618403937642,0.001485618403937642
Checking available memory,Deploying to production,0.003199826587766491,0.003199826587766491,0.003199826587766491
Checking code style,Deploying to production,0.7199848862026111,0.7199848862026111,0.6949551780097402
Checking database connectivity,Deploying to production,-0.0007622373417540899,0.0007622373417540899,-0.0007622373417540899
Checking disk space,Deploying to production,0.009481173972484026,0.009481173972484026,0.009481173972484026
Checking out branch,Deploying to production,-0.0242020531558928,0.0242020531558928,-0.01160671068346108
Cleaning Docker cache,Deploying to production,0.005402955113823473,0.005402955113823473,0.005402955113823473
Cloning repository,Deploying to production,0.012752240217910634,0.012752240217910634,0.012752240217910634
Compiling TypeScript files,Deploying to production,0.022537680448929752,0.022537680448929752,0.004082615755957525
Compressing log files,Deploying to production,0.0016047028059167268,0.0016047028059167268,0.0016047028059167268
Configuring build environment,Deploying to production,-0.012927319708942156,0.012927319708942156,-0.008611927717718315
Converting markdown to HTML,Deploying to production,0.010775232147527302,0.010775232147527302,0.010775232147527302
Creating Jira ticket,Deploying to production,0.0040275629551791425,0.0040275629551791425,0.0040275629551791425
Creating git tag,Deploying to production,0.012056572309418801,0.012056572309418801,0.012056572309418801
Creating new pipeline configuration,Deploying to production,-0.020847447367385377,0.020847447367385377,-0.019234602994666963
Creating release notes,Deploying to production,0.004970661560534667,0.004970661560534667,0.004563474823570847
Creating version header,Deploying to production,0.017439244543779764,0.017439244543779764,0.005167568848371847
Decrypting configuration files,Deploying to production,0.0020869769428428666,0.0020869769428428666,0.0020869769428428666
Dependency chain resolved,Deploying to production,-0.015122155282208463,0.015122155282208463,-0.010954013318789247
Deploying Helm charts,Deploying to production,0.0014875578704468342,0.0014875578704468342,0.0014875578704468342
Deploying to staging environment,Deploying to production,-0.02148320515738221,0.02148320515738221,-0.002133978048230149
Deprecated function used,Deploying to production,0.0039069446903422424,0.0039069446903422424,0.0039069446903422424
Encrypting artifacts,Deploying to production,0.006445823898576337,0.006445823898576337,0.006445823898576337
Entering compilation loop,Deploying to production,0.0006691776100164145,0.0006691776100164145,0.0006691776100164145
Finalizing CI job,Deploying to production,-0.0005804099938305695,0.0005804099938305695,-0.0005804099938305695
Formatting source code,Deploying to production,-0.0008633357832848913,0.0008633357832848913,-0.0008633357832848913
Generating documentation with Doxygen,Deploying to production,0.021552215638937666,0.021552215638937666,0.019025122455977157
Generating system diagnostics,Deploying to production,0.002192580243489979,0.002192580243489979,0.002192580243489979
Installing dependencies,Deploying to production,-0.0007340386742188663,0.0007340386742188663,-0.0007340386742188663
Linker returned non-zero exit code,Deploying to production,-0.005183356116132427,0.005183356116132427,-0.005058515087657221
Linking CXX executable,Deploying to production,0.006326174498371003,0.006326174498371003,0.006326174498371003
Logging health status,Deploying to production,0.034860291216879655,0.034860291216879655,0.034860291216879655
Measuring memory usage,Deploying to production,-0.00015467611552974714,0.00015467611552974714,-0.00015467611552974714
Monitoring build agents,Deploying to production,0.010779446433442768,0.010779446433442768,0.010779446433442768
Out of memory during linking stage,Deploying to production,-0.002140522250263056,0.002140522250263056,-0.002140522250263056
Patching vulnerabilities,Deploying to production,0.006441493580676177,0.006441493580676177,0.004218420574316437
Publishing site,Deploying to production,-0.0008823826716112831,0.0008823826716112831,-0.0008823826716112831
Pulling Docker base image,Deploying to production,0.00029650863402211835,0.00029650863402211835,0.00029650863402211835
Pushing Docker image,Deploying to production,-0.0006457440798104616,0.0006457440798104616,-0.0006457440798104616
Rebasing branch,Deploying to production,-0.0019041573088482706,0.0019041573088482706,-0.0019041573088482706
Reporting test results,Deploying to production,0.0003935447396515079,0.0003935447396515079,0.0003935447396515079
Restarting database service,Deploying to production,0.0030426570085053646,0.0030426570085053646,0.0030426570085053646
Restoring database,Deploying to production,-0.00232715568665505,0.00232715568665505,-0.00232715568665505
Running integration tests,Deploying to production,0.00028756804880534516,0.00028756804880534516,0.00028756804880534516
Running linter checks,Deploying to production,0.0007084118910060257,0.0007084118910060257,0.0007084118910060257
Running performance tests,Deploying to production,0.0007670719801091863,0.0007670719801091863,0.0007670719801091863
Running regression tests,Deploying to production,-0.00015480404081818063,0.00015480404081818063,-0.00015480404081818063
Running security scan,Deploying to production,0.0006511540633299531,0.0006511540633299531,0.0006511540633299531
Scanning for secrets in code,Deploying to production,0.0014596780766520452,0.0014596780766520452,0.0007547767177032968
Seeding database,Deploying to production,0.0037295046345902794,0.0037295046345902794,0.0037295046345902794
Signing release packages,Deploying to production,-0.012955958299553273,0.012955958299553273,-0.012955958299553273
Starting CI job,Deploying to production,-6.272471615002187e-05,6.272471615002187e-05,-6.272471615002187e-05
Syncing mirrors,Deploying to production,-0.0009683187284066835,0.0009683187284066835,-0.0009683187284066835
Syncing with GitHub,Deploying to production,0.0006136615822430824,0.0006136615822430824,0.0006136615822430824
"TRACE socket recv timeout, backing off 200ms",Deploying to production,0.00300290705269425,0.00300290705269425,0.00300290705269425
Tagging Docker image,Deploying to production,0.0025746367827105855,0.0025746367827105855,0.0025746367827105855
Tracking build metrics,Deploying to production,-0.00022298477071742696,0.00022298477071742696,-0.00022298477071742696
Triggering downstream jobs,Deploying to production,0.0035126647119316312,0.0035126647119316312,0.0035126647119316312
Triggering webhook,Deploying to production,0.0012846500528946097,0.0012846500528946097,0.0012846500528946097
Uploading crash reports,Deploying to production,-9.329750915590506e-05,9.329750915590506e-05,-9.329750915590506e-05
Uploading logs to S3,Deploying to production,-0.00012060769226596686,0.00012060769226596686,-0.00012060769226596686
Uploading sourcemaps,Deploying to production,-0.0002803376993709017,0.0002803376993709017,-0.0002803376993709017
Validating Kubernetes manifests,Deploying to production,-0.00015478841004126407,0.00015478841004126407,-0.00015478841004126407
Verifying digital signatures,Deploying to production,0.001176140318706585,0.001176140318706585,7.535198109470133e-05
Verifying git tag signature,Deploying to production,0.0013836417402576886,0.0013836417402576886,3.405753704878824e-05
WARN retrying connection to mirror (attempt 3/5),Deploying to production,-0.0015438736487412218,0.0015438736487412218,-0.0015438736487412218
^[[0;31mANSI color spill^[[0m,Deploying to production,-0.0003308670890011442,0.0003308670890011442,-0.0003308670890011442
dmesg: CPU soft lockup detected on core 3,Deploying to production,-0.00014167449133318402,0.00014167449133318402,-0.00014167449133318402
gc: collecting generation 2 ... done,Deploying to production,0.0009100987138783438,0.0009100987138783438,0.0009100987138783438
java.lang.NullPointerException at com.example.Main:142,Deploying to production,0.004838367165158955,0.004838367165158955,0.004838367165158955
###### random boundary #####,Deploying to staging environment,0.003702614058823819,0.003702614058823819,0.003702614058823819
